OBJECTID;Codi estació;Carretera;PKI;PKF;Any IMD;Any càlcul;IMD;% Pesants;% Motos;Dies registrats;Nº lectures;IFA;IMD Feiners;IMD Dissabte;IMD Diumenge;Dia punta;Hora punta;Volum punta;Dia 30;Hora 30;Dia 50;Hora 50;Volum 50;Dia 100;Hora 100;Volum 100;Volum 30;Velocitat mitjana;Percentil 85;Volum pesants C1;Volum pesants C2;Volum motos C1;Volum motos C2;PKI Ref;PKI Offset;PKF Ref;PKF Offset
8000;EA00294;BV-2242;9+000;13+800;2023;2024;2446;3.63;3.14;14;2;100;2521;2232;1749;9/6/2023 2:00 a. m.;8;221;6/15/2023 2:00 a. m.;13;9/7/2023 2:00 a. m.;16;166;9/8/2023 2:00 a. m.;13;143;177;84;100_110;45;43;0;0;9;0;13;800
8001;EA00426;BV-5003;1+490;2+900;2024;2024;4083;3.12;3.56;13;2;100;3935;3996;3890;4/14/2024 2:00 a. m.;16;573;10/29/2024 1:00 a. m.;14;4/17/2024 2:00 a. m.;15;278;4/16/2024 2:00 a. m.;18;247;296;51;50_60;79;48;0;0;1;490;2;900
8002;EA00199;BV-1468;11+721;12+220;2023;2024;938;2.38;18.79;17;2;75;718;866;878;11/6/2023 1:00 a. m.;7;217;11/3/2023 1:00 a. m.;16;11/5/2023 1:00 a. m.;15;91;11/6/2023 1:00 a. m.;13;69;114;41;0_40;13;9;0;0;11;721;12;220
8003;EA00764;C-1415c;1+655;2+800;2023;2024;4535;2.67;5.75;16;2;100;4745;3714;2479;6/3/2023 2:00 a. m.;19;749;6/2/2023 2:00 a. m.;7;5/30/2023 2:00 a. m.;16;338;10/11/2023 2:00 a. m.;9;274;399;47;50_60;72;48;0;0;1;655;2;800
8004;EA00434;BV-5022;0+596;3+600;2024;2024;10476;4.67;5.34;45;6;100;10876;8826;6205;5/9/2024 2:00 a. m.;18;1030;7/8/2024 2:00 a. m.;18;5/11/2024 2:00 a. m.;11;883;5/10/2024 2:00 a. m.;19;832;922;41;0_40;237;251;0;0;0;596;3;600
8005;EA00008;B-150;1+509;2+180;2023;2024;8588;5.38;2.74;13;2;75;9755;5804;3886;10/31/2023 1:00 a. m.;7;873;1/30/2023 1:00 a. m.;18;10/27/2023 2:00 a. m.;13;643;2/1/2023 1:00 a. m.;19;504;727;47;50_60;257;205;0;0;1;509;2;180
8006;EA01478;BV-5207;0+400;1+168;2024;2024;440;3.05;2.18;7;1;50;389;505;565;10/20/2024 2:00 a. m.;17;69;10/16/2024 2:00 a. m.;12;10/21/2024 2:00 a. m.;7;26;10/16/2024 2:00 a. m.;10;14;29;47;50_60;6;7;7;2;0;400;1;168
8007;EA01036;BP-1432;30+180;31+410;2024;2024;6199;2.37;2.96;14;2;100;6780;4889;3315;9/24/2024 2:00 a. m.;17;646;4/5/2024 2:00 a. m.;16;4/5/2024 2:00 a. m.;19;483;4/8/2024 2:00 a. m.;13;403;538;41;0_40;119;28;115;68;30;180;31;410
8008;EA00697;B-224z;17+475;19+510;2024;2024;3529;1.81;1.81;16;2;100;3770;2929;2476;11/29/2024 1:00 a. m.;17;308;3/13/2024 1:00 a. m.;18;11/28/2024 1:00 a. m.;19;254;12/1/2024 1:00 a. m.;13;226;269;59;70_80;19;44;0;0;17;475;19;510
8009;EA00458;BV-5108;0+000;3+265;2023;2024;8296;1.59;1.64;14;2;100;8918;7153;5375;10/11/2023 2:00 a. m.;18;790;2/15/2023 1:00 a. m.;16;2/17/2023 1:00 a. m.;19;605;2/20/2023 1:00 a. m.;14;511;655;68;70_80;73;58;0;0;0;0;3;265
8010;EA00281;BV-2201;0+000;1+945;2023;2024;119;4.31;5.75;7;1;100;104;118;150;4/1/2023 2:00 a. m.;11;29;3/29/2023 2:00 a. m.;12;3/31/2023 2:00 a. m.;9;7;4/2/2023 2:00 a. m.;14;3;9;65;70_80;3;2;0;0;0;0;1;945
8011;EA00173;BV-1415;0+000;2+800;2024;2024;2403;2.45;6.89;15;2;100;2445;1683;1751;10/30/2024 1:00 a. m.;8;471;11/3/2024 1:00 a. m.;13;1/30/2024 1:00 a. m.;9;198;1/27/2024 1:00 a. m.;16;141;231;41;0_40;47;11;0;0;0;0;2;800
8012;EA00351;BV-4021;0+000;3+805;2023;2024;419;1.01;2.34;14;2;100;379;472;499;4/23/2023 2:00 a. m.;17;89;10/4/2023 2:00 a. m.;8;9/30/2023 2:00 a. m.;17;31;9/29/2023 2:00 a. m.;15;26;35;40;0_40;3;1;0;0;0;0;3;805
8013;EA00106;BV-1004;0+000;0+586;2023;2024;38;4.55;0.57;14;2;100;40;40;25;7/12/2023 2:00 a. m.;11;10;3/2/2023 1:00 a. m.;15;7/11/2023 2:00 a. m.;8;3;3/2/2023 1:00 a. m.;21;2;4;41;0_40;1;1;0;0;0;0;0;586
8014;EA00126;BV-1123;7+000;10+820;2023;2024;445;2.79;3.95;7;1;100;446;351;411;2/23/2023 1:00 a. m.;8;50;2/27/2023 1:00 a. m.;13;2/22/2023 1:00 a. m.;16;28;2/25/2023 1:00 a. m.;20;12;33;64;70_80;6;6;0;0;7;0;10;820
8015;EA00532;BV-6001;2+928;4+345;2024;2024;8645;2.41;7.63;15;2;100;8518;7145;6164;10/11/2024 2:00 a. m.;19;887;1/25/2024 1:00 a. m.;18;10/10/2024 2:00 a. m.;8;634;10/10/2024 2:00 a. m.;9;571;685;43;40_50;104;104;0;0;2;928;4;345
8016;EA00354;BV-4024;0+000;3+810;2023;2024;233;3.67;2.54;14;2;100;130;701;242;9/30/2023 2:00 a. m.;9;154;10/1/2023 2:00 a. m.;17;9/29/2023 2:00 a. m.;7;16;5/21/2023 2:00 a. m.;14;9;21;41;0_40;2;6;0;0;0;0;3;810
8017;EA00004;B-113;3+600;4+135;2024;2024;253;1.87;1.98;18;2;100;254;236;229;5/17/2024 2:00 a. m.;20;30;5/18/2024 2:00 a. m.;19;5/16/2024 2:00 a. m.;16;20;5/19/2024 2:00 a. m.;12;16;22;56;60_70;2;2;0;0;3;600;4;135
8018;EA00809;BV-1221;34+107;35+957;2024;2024;9772;3.57;1.23;15;2;100;10594;8307;6286;10/3/2024 2:00 a. m.;18;935;10/1/2024 2:00 a. m.;16;9/30/2024 2:00 a. m.;15;710;9/30/2024 2:00 a. m.;7;623;742;40;0_40;187;161;0;0;34;107;35;957
8019;EA00720;B-603;0+000;0+462;2023;2024;8709;1.94;2.43;14;2;100;8758;8669;7023;6/17/2023 2:00 a. m.;12;917;11/13/2023 1:00 a. m.;18;6/16/2023 2:00 a. m.;20;632;6/16/2023 2:00 a. m.;10;563;674;43;40_50;102;67;0;0;0;0;0;462
8020;EA00385;BV-4342;0+000;7+745;2024;2024;577;15.43;1.42;17;2;100;590;535;498;10/6/2024 2:00 a. m.;10;105;6/22/2024 2:00 a. m.;10;10/1/2024 2:00 a. m.;8;48;9/29/2024 2:00 a. m.;9;39;53;58;60_70;41;48;0;0;0;0;7;745
8021;EA00025;BP-1121;1+815;4+500;2023;2024;1689;10.71;0;10;1;100;1767;1579;1409;2/12/2023 1:00 a. m.;13;192;2/14/2023 1:00 a. m.;19;2/14/2023 1:00 a. m.;20;114;2/13/2023 1:00 a. m.;11;91;126;66;70_80;131;49;0;0;1;815;4;500
8022;EA00366;BV-4135;0+000;0+800;2024;2024;447;1.56;1.68;14;2;100;467;420;325;11/23/2024 1:00 a. m.;12;60;3/14/2024 1:00 a. m.;19;3/12/2024 1:00 a. m.;13;37;11/21/2024 1:00 a. m.;10;29;41;41;0_40;5;2;0;0;0;0;0;800
8023;EA00459;BV-5108;3+265;4+560;2023;2024;5901;1.81;2.21;21;3;100;6290;5041;3906;10/5/2023 2:00 a. m.;8;547;2/16/2023 1:00 a. m.;16;10/3/2023 2:00 a. m.;8;458;10/13/2023 2:00 a. m.;19;399;480;59;60_70;55;51;0;0;3;265;4;560
8024;EA00322;BV-2425;0+000;1+170;2023;2024;1858;1.57;5.92;15;2;100;1879;1562;1281;5/5/2023 2:00 a. m.;16;164;5/2/2023 2:00 a. m.;8;11/28/2023 1:00 a. m.;18;131;5/2/2023 2:00 a. m.;15;112;140;61;70_80;17;12;0;0;0;0;1;170
8025;EA00184;BV-1433;0+000;2+654;2024;2024;7267;18.78;1.6;17;2;100;8301;4695;3849;10/17/2024 2:00 a. m.;8;1054;1/23/2024 1:00 a. m.;7;1/26/2024 1:00 a. m.;15;595;10/22/2024 2:00 a. m.;19;487;654;60;80_90;827;537;0;0;0;0;2;654
8026;EA00680;BV-2115;0+500;1+000;2023;2024;16139;3.3;4.34;41;6;93;16889;13168;10458;5/4/2023 2:00 a. m.;8;1411;11/9/2023 1:00 a. m.;16;5/9/2023 2:00 a. m.;16;1236;5/8/2023 2:00 a. m.;16;1196;1271;43;40_50;236;296;0;0;0;500;1;0
8027;EA00502;BV-5222;0+000;2+754;2023;2024;5857;11.93;1.27;14;2;100;6493;4550;3466;11/28/2023 1:00 a. m.;17;564;11/28/2023 1:00 a. m.;15;11/28/2023 1:00 a. m.;16;428;6/16/2023 2:00 a. m.;9;367;460;60;60_70;345;353;0;0;0;0;2;754
8028;EA00217;BV-2003;5+380;7+750;2023;2024;6272;4.88;5.76;13;2;75;7140;3284;2387;11/20/2023 1:00 a. m.;17;660;11/23/2023 1:00 a. m.;17;5/15/2023 2:00 a. m.;19;513;11/23/2023 1:00 a. m.;9;407;545;49;50_60;158;148;0;0;5;380;7;750
8029;EA00500;BV-5213;3+320;9+900;2024;2024;1120;2.94;2.6;14;2;100;1149;981;908;10/10/2024 2:00 a. m.;16;142;10/9/2024 2:00 a. m.;8;10/14/2024 2:00 a. m.;11;91;5/11/2024 2:00 a. m.;15;64;107;61;70_80;14;18;0;0;3;320;9;900
8030;EA00382;BV-4341;0+000;9+110;2023;2024;67;4.21;22.7;14;2;75;53;52;50;4/16/2023 2:00 a. m.;11;37;4/17/2023 2:00 a. m.;11;4/12/2023 2:00 a. m.;7;6;4/13/2023 2:00 a. m.;19;4;9;42;40_50;1;1;0;0;0;0;9;110
8031;EA00776;C-16z;90+600;95+900;2023;2024;1696;3.76;2.52;14;2;100;1750;1567;1258;11/24/2023 1:00 a. m.;18;184;11/24/2023 1:00 a. m.;9;4/24/2023 2:00 a. m.;12;132;4/24/2023 2:00 a. m.;15;115;142;78;90_100;33;30;0;0;90;600;95;900
8032;EA00704;B-432;0+000;5+915;2024;2024;177;7.02;12.96;15;2;100;164;143;116;9/21/2024 2:00 a. m.;8;80;9/20/2024 2:00 a. m.;17;9/23/2024 2:00 a. m.;15;19;9/20/2024 2:00 a. m.;6;8;22;60;70_80;9;3;0;0;0;0;5;915
8033;EA00406;BV-4601;12+830;22+344;2024;2024;403;7.55;7.93;16;2;100;416;280;234;2/16/2024 1:00 a. m.;8;78;7/27/2024 2:00 a. m.;12;7/29/2024 2:00 a. m.;9;31;7/28/2024 2:00 a. m.;10;23;45;66;70_80;17;13;0;0;12;830;22;344
8034;EA00511;BV-5226;1+920;3+600;2023;2024;2347;2.84;1.62;14;2;100;2591;1811;1395;12/4/2023 1:00 a. m.;18;245;5/23/2023 2:00 a. m.;17;5/23/2023 2:00 a. m.;19;176;5/20/2023 2:00 a. m.;11;137;198;42;40_50;50;16;0;0;1;920;3;600
8035;EA00265;BV-2153;0+000;1+100;2024;2024;2704;1.99;2.38;14;2;100;2896;2310;1688;7/11/2024 2:00 a. m.;8;266;7/12/2024 2:00 a. m.;15;2/27/2024 1:00 a. m.;17;200;7/15/2024 2:00 a. m.;9;173;212;44;50_60;42;11;0;0;0;0;1;100
8036;EA00065;BP-2427;7+030;8+275;2024;2024;2932;3;2.49;14;2;100;3278;2046;1582;5/29/2024 2:00 a. m.;8;365;6/3/2024 2:00 a. m.;14;5/29/2024 2:00 a. m.;16;213;9/24/2024 2:00 a. m.;12;172;239;42;40_50;46;41;0;0;7;30;8;275
8037;EA00323;BV-2425;1+170;3+480;2023;2024;1687;1.54;7;15;2;100;1676;1438;1166;12/1/2023 1:00 a. m.;16;160;11/29/2023 1:00 a. m.;17;4/30/2023 2:00 a. m.;13;121;5/2/2023 2:00 a. m.;15;102;130;50;50_60;14;11;0;0;1;170;3;480
8038;EA00296;BV-2243;1+377;1+699;2024;2024;4255;3.46;0.67;17;2;100;4706;3449;2609;12/3/2024 1:00 a. m.;18;462;2/27/2024 1:00 a. m.;19;3/4/2024 1:00 a. m.;17;325;12/7/2024 1:00 a. m.;13;263;361;41;0_40;75;72;0;0;1;377;1;699
8039;EA00247;BV-2128;0+000;7+306;2024;2024;235;2.78;2.96;16;2;100;233;202;229;10/20/2024 2:00 a. m.;12;44;10/20/2024 2:00 a. m.;9;10/22/2024 2:00 a. m.;19;20;10/20/2024 2:00 a. m.;14;16;22;53;60_70;3;3;0;0;0;0;7;306
8040;EA00196;BV-1466;0+000;0+126;2024;2024;10099;7.73;4.06;42;6;100;11307;6523;4768;3/12/2024 1:00 a. m.;18;924;11/21/2024 1:00 a. m.;7;1/23/2024 1:00 a. m.;8;838;9/3/2024 2:00 a. m.;7;798;864;46;50_60;401;380;0;0;0;0;0;126
8041;EA01331;BV-5101;0+000;3+537;2023;2024;2750;2.06;2.26;17;2;100;2743;2601;2500;2/12/2023 1:00 a. m.;13;300;9/29/2023 2:00 a. m.;16;10/1/2023 2:00 a. m.;18;204;2/15/2023 1:00 a. m.;18;181;222;41;40_50;31;25;32;30;0;0;3;537
8042;EA00701;B-401;0+000;2+700;2024;2024;334;4.19;1.43;15;2;100;321;360;339;6/9/2024 2:00 a. m.;12;51;6/9/2024 2:00 a. m.;7;6/7/2024 2:00 a. m.;17;28;6/10/2024 2:00 a. m.;10;22;30;56;60_70;7;7;0;0;0;0;2;700
8043;EA00377;BV-4315;0+000;0+815;2023;2024;1306;3.88;1.61;14;2;100;1367;1145;1012;3/15/2023 1:00 a. m.;8;128;9/22/2023 2:00 a. m.;8;9/22/2023 2:00 a. m.;19;95;3/11/2023 1:00 a. m.;16;83;102;47;50_60;30;20;0;0;0;0;0;815
8044;EA00523;BV-5303;0+000;1+880;2024;2024;1012;3.97;3.3;14;2;100;987;1083;833;7/7/2024 2:00 a. m.;12;111;1/21/2024 1:00 a. m.;12;7/5/2024 2:00 a. m.;18;78;1/18/2024 1:00 a. m.;15;65;85;42;40_50;22;18;0;0;0;0;1;880
8045;EA00336;BV-3001;0+000;7+000;2023;2024;704;2.27;2.62;7;1;100;721;633;561;4/1/2023 2:00 a. m.;12;80;4/5/2023 2:00 a. m.;9;4/2/2023 2:00 a. m.;13;47;4/6/2023 2:00 a. m.;6;18;55;40;0_40;12;4;0;0;0;0;7;0
8046;EA00122;BV-1122;0+000;2+000;2024;2024;1164;2.45;3.41;18;2;100;1161;1025;1044;10/13/2024 2:00 a. m.;12;149;10/14/2024 2:00 a. m.;15;5/19/2024 2:00 a. m.;13;88;10/16/2024 2:00 a. m.;13;76;92;44;40_50;17;11;0;0;0;0;2;0
8047;EA00566;C-243b;13+275;16+960;2024;2024;1568;1.48;3.52;15;2;100;1659;1282;1010;2/3/2024 1:00 a. m.;11;156;9/24/2024 2:00 a. m.;12;2/2/2024 1:00 a. m.;13;122;2/6/2024 1:00 a. m.;19;107;130;46;50_60;14;9;0;0;13;275;16;960
8048;EA00339;BV-3003;0+000;5+950;2024;2024;326;9.27;4.08;14;2;100;331;259;276;10/20/2024 2:00 a. m.;11;53;10/18/2024 2:00 a. m.;19;10/15/2024 2:00 a. m.;11;28;4/17/2024 2:00 a. m.;18;20;32;41;40_50;14;16;0;0;0;0;5;950
8049;EA00147;BV-1223;0+000;2+980;2023;2024;382;2.39;12.08;7;1;50;226;624;599;4/16/2023 2:00 a. m.;11;97;4/12/2023 2:00 a. m.;11;4/17/2023 2:00 a. m.;16;18;4/18/2023 2:00 a. m.;19;7;23;40;0_40;8;1;0;0;0;0;2;980
8050;EA00345;BV-3009;0+000;0+635;2023;2024;69;11.17;0;10;1;50;70;61;74;2/3/2023 1:00 a. m.;17;18;1/28/2023 1:00 a. m.;19;2/2/2023 1:00 a. m.;17;5;1/31/2023 1:00 a. m.;13;3;7;45;50_60;3;4;0;0;0;0;0;635
8051;EA00542;C-1413b;18+615;19+554;2024;2024;2103;2;2.13;14;2;100;2267;1591;1481;2/12/2024 1:00 a. m.;18;220;2/8/2024 1:00 a. m.;14;7/17/2024 2:00 a. m.;19;156;2/12/2024 1:00 a. m.;9;134;172;51;50_60;16;26;0;0;18;615;19;554
8052;EA00069;BP-4313;22+900;26+688;2023;2024;189;2.04;10.52;14;2;100;176;156;154;3/12/2023 1:00 a. m.;10;54;3/13/2023 1:00 a. m.;17;10/7/2023 2:00 a. m.;10;17;10/9/2023 2:00 a. m.;19;11;21;66;80_90;3;0;0;0;22;900;26;688
8053;EA00324;BV-2425;3+480;9+075;2023;2024;857;2.72;6.83;15;2;100;828;766;686;5/4/2023 2:00 a. m.;7;103;5/4/2023 2:00 a. m.;15;5/3/2023 2:00 a. m.;14;64;12/1/2023 1:00 a. m.;7;53;76;49;50_60;12;11;0;0;3;480;9;75
8054;EA00904;BV-2230;0+600;0+732;2024;2024;6826;2.63;2.27;15;2;100;7502;5244;3938;2/8/2024 1:00 a. m.;18;703;2/13/2024 1:00 a. m.;19;2/12/2024 1:00 a. m.;17;520;2/12/2024 1:00 a. m.;14;441;585;43;40_50;82;97;0;0;0;600;0;732
8055;EA00541;C-1413b;16+300;18+615;2024;2024;8629;2.34;1.36;14;2;100;9255;7056;6255;2/9/2024 1:00 a. m.;14;848;7/12/2024 2:00 a. m.;19;7/14/2024 2:00 a. m.;12;625;7/16/2024 2:00 a. m.;16;539;660;55;60_70;105;97;0;0;16;300;18;615
