OBJECTID;N;CAR_CARRETERA;CODI_TRAM;INICI_TRAM;FINAL_TRAM;CAR_DESCR;TRA_ORIGEN;TRA_FINAL;TRA_TIPUS_VIA;TRA_TITULARITAT;TRA_CLASSIFICACIO_FUNC_REAL;TRA_CLASSIFICACIO_TECN_REAL;TRA_REGIM_GESTIO;TRA_SECTOR_CONS;TRA_AMBIT_GEST_PATRIMONIAL;TRA_AMBIT_ORG_AUTORITZADOR;TRA_CARRILS;TRA_COMARCA;TRA_PKI_POS;TRA_PKF_POS;TRA_LONG_APARENT;TRA_LONG_GEOM;TRA_LONG_AMB_BRANCS;TRA_XY_INICIAL;TRA_XY_FINAL;Shape.STLength();Shape
11090;138;BV-2116;1;0+000;5+590;Carretera de Clariana;N-340 (PQ 1.197.730), a la Gornal;BV-2115 (PQ 13.800), a Castellet, per Clariana;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;5572;5590;5572;5598;382142 4567913;385238 4569063;5572.230165198118;
10855;139;BV-2117;1;5+590;11+157;Carretera de Castellet a les Masuques;BV-2115 (PQ 13.450), a Castellet;N-340a (PQ 1.204.462), per les Masuques;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;5590;11121;5567;5531;5531;385552 4568913;385966 4573227;5530.531917181865;
11176;140;BV-2119;1;0+000;1+370;Accés a Moja;Encreuament dels carrers de Sant Jaume i de Bonaire, a Moja;Rotonda amb Ronda de Mar i Avinguda d'Europa, a Vilafranca del Penedès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;1389;1370;1389;1583;390437 4575861;390992 4576808;1389.272380912768;
11056;141;BV-2122;1;0+000;9+368;Carretera de Torrelles de Foix;Cruïlla de la BP-2121 (PQ 10.265), a Sant Martí Sarroca;Intersecció BV-2441 (PQ 9.368), a Pontons;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;9260;9368;9260;9260;382891 4582977;375897 4585822;9260.25855654579;
10873;142;BV-2127;1;0+000;9+010;Carretera de Vilafranca del Penedès a Guardiola de Font-rubí;C-244.  Rotonda amb l'Avinguda de la Pelegrina;BP-2126 (PQ 11.471), a Guardiola de Font-rubí;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;8677;9010;8677;8927;391796 4578871;387201 4585695;8677.255176181017;
11007;143;BV-2128;1;0+000;7+306;Carretera de Castellví de la Marca;Rotonda de la B-212 (PQ 3.775);BV-2176 (PQ 6.700), a Castellví de la Marca;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;7299;7306;7299;7334;386945 4576806;381697 4576912;7299.115706433482;
10825;144;BV-2129;1;1+050;1+526;Accés al Castell de Sant Martí Sarroca;Pk 1+050 Creuament amb el C/Riera de les anguiles;BP-2121 (PQ 9.315);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;1050;1501;476;451;451;383565 4582225;383780 4582612;451.1328419198656;
10858;145;BV-2131;1;0+000;14+127;Carretera de Carme;C-244 (PQ 5.600), a la Pobla de Claramunt;C-37 (PQ 53.500) -antiga B-213 (PQ 11.000)- a Santa Maria de Miralles;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;14037;14127;14037;14037;389067 4600535;377320 4597828;14036.80866675666;
11057;146;BV-2132;1;0+000;2+819;Accés a Orpí;Orpí, al camí de Can Riba;BV-2131 (PQ 7.180);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;2848;2819;2848;2848;381172 4597239;383417 4598376;2847.5015174781533;
10843;147;BV-2133;1;0+000;1+510;Carretera de la Torre Baixa;Carrer de Barcelona, a la Torre de Claramunt - a la fita P.Q: 0;Rotonda C-244 (PQ 7.312);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1505;1510;1505;1523;388501 4599121;389829 4599703;1505.2889393050589;
10856;148;BV-2134;1;0+800;1+864;Carretera de la Torre de Claramunt a Capellades;Intersecció amb el carrer de Mossèn Cinto Verdaguer, a la Torre de Claramunt;C-244 (PQ 9.190), Capellades;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;800;1862;1064;1062;1062;389046 4598512;389890 4598437;1061.5206716374935;
10833;149;BV-2135;1;0+000;2+929;Accés a Vilanova d'Espoia;C-244 (PQ 10.223);Vilanova d'Espoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;2965;2929;2965;2965;389808 4597621;387527 4596855;2965.4510249349573;
10894;151;BV-2136;2;7+029;14+195;Carretera de Sant Joan de Mediona;Límit comarca Anoia-Alt Penedès;BP-2121 (PQ 29.500), a la Llacuna;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;7046.86382;14157;7166;7110;7110;382694 4594506;377344 4592282;7109.945337208581;
11155;150;BV-2136;1;0+000;7+029;Carretera de Sant Joan de Mediona;Rotonda de la C-244 (PQ 15.850), a Sant Pere Sacarrera;Límit comarca Anoia-Alt Penedès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;7046.86382;7029;7046;7187;387829 4593845;382694 4594506;7046.666723334885;
10874;152;BV-2137;1;0+000;2+750;Accés a les Cases Noves de Cal Pardo;BV-2136 (PQ 4.965);Carrer Nou, a les Cases Noves de Cal Pardo;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;2762;2750;2762;2803;383822 4592957;382066 4591094;2761.847788463239;
11019;153;BV-2138;1;0+000;1+664;Accés a Torrebusqueta;BP-2121 (PQ 29.250);Cruïlla dels carrers Major i de les Eres, a Torrebusqueta;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1669;1664;1669;1669;377473 4592072;376256 4591094;1669.0605983776497;
11133;154;BV-2141;1;0+000;0+620;Accés a Can Bou;Can Bou;BV-2131 (PQ 6.400);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;646;620;646;646;383777 4598424;383977 4598551;645.8169922723127;
11083;155;BV-2151;1;0+000;4+203;Carretera de la Rovira Roja;BP-2121 (PQ 7.025);BP-2126 (PQ 11.287), a Guardiola de Font-rubí;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;4204;4203;4204;4323;385900 4582115;387017 4585734;4203.887764630709;
11036;156;BV-2152;1;0+000;1+507;Accés a Cal Rossell;Cal Rossell;BP-2151 (PQ 11.610);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;1456;1507;1456;1456;395100 4586876;395814 4587735;1455.9303880803766;
11141;157;BV-2153;1;0+000;6+535;Carretera del Pla del Penedès;C-244 (PQ 27.623);Cruïlla de la BP-2151 (PQ 14.230), a Torrelavit;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;6016;6535;6016;6016;391027 4585784;393470 4588611;6016.412337796547;
10867;158;BV-2154;1;4+950;8+660;Carretera de Ca l'Avi;C-243a (PQ 3.385);BV-2153 (PQ 3.240), per Ca l'Avi;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;4950;8663;3710;3713;3868;396205 4584616;393294 4586417;3713.3401965753615;
11148;159;BV-2155;1;0+000;3+850;Carretera de Can Cartró; C-244 (PQ 29.330)-;C-243a (PQ 5.400), per Cal Cartró;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;3859;3850;3859;4024;391643 4584414;395071 4583102;3859.2819890686806;
10924;160;BV-2156;1;0+000;1+273;Carretera de Santa Fe del Penedès a la Granada;Plaça de l'Església, a Santa Fe del Penedès;Rotonda est de l'enllaç amb la C-15, a la Granada;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;1270;1273;1270;1396;393050 4582211;392365 4581311;1270.0968354915615;
10945;161;BV-2162;1;0+000;0+720;Accés a Pacs del Penedès;BP-2121 (PQ 3.377);Camí del polígon industrial la Xarmada, Pacs del Penedès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;728;720;728;747;388234 4579413;388780 4579829;728.4268026114261;
10955;163;BV-2171;2;11+570;15+670;Carretera de Sant Marçal;Rotonda oest d'accés a la N-340;B-212 (PQ 9.240);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;11570;15654;4100;4084;4117;385635 4573504;382336 4575104;4083.648638252607;
10820;162;BV-2171;1;11+157;11+464;Carretera de Sant Marçal;N-340a (PQ 1.204.462);Rotonda est d'accés a la N-340;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;11157;11463;307;306;336;385952 4573234;385738 4573451;305.98555318203694;
10841;167;BV-2176;4;1+350;3+600;Carretera de la Ràpita a Castellví de la Marca;Límit provincial Tarragona-Barcelona;B-212 (PQ 6.900), a la Múnia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;1358.247251;3619;2250;2260;2299;385973 4574398;384248 4575842;2260.2575985931803;
10891;164;BV-2176;1;0+000;0+880;Carretera de la Ràpita a Castellví de la Marca;N-340a (PQ 1.206.190);Límit provincial Barcelona-Tarragona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;896.72;880;896;925;387151 4574481;386326 4574295;896.5778622919264;
10946;165;BV-2176;2;0+880;1+000;Carretera de la Ràpita a Castellví de la Marca;Límit provincial Barcelona-Tarragona;Rotonda est de l'enllaç amb la N-340;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Penedès;896.72;1019;120;122;162;386326 4574295;386209 4574283;122.88382294694554;
11088;166;BV-2176;3;1+190;1+350;Carretera de la Ràpita a Castellví de la Marca;Rotonda oest de l'enllaç de la N-340;Límit provincial Tarragona-Barcelona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Penedès;1190;1358.247251;160;168;207;386112 4574310;385973 4574398;168.2732420863529;
11065;168;BV-2176;5;3+800;6+700;Carretera de la Ràpita a Castellví de la Marca;B-212 (PQ 7.100), a la Múnia;BV-2128 (PQ 7.306), a Castellví de la Marca;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;3800;6679;2900;2879;2879;384107 4575660;381697 4576912;2878.56699736554;
11084;169;BV-2201;1;0+000;1+945;Accés a Bellprat;Bellprat;B-220 (PQ 4.260);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1924;1945;1924;1924;369309 4597451;367704 4596636;1924.2357226256686;
10930;170;BV-2202;1;0+000;0+770;Accés a Sant Martí de Tous;C-241c (PQ 5.800);Inici nucli urbà de Sant Martí de Tous;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;770;770;770;770;377161 4603062;376858 4602462;770.3117616444465;
11111;171;BV-2204;1;0+000;1+910;Accés a la Tossa de Montbui;C-37 (PQ 60.100) -antiga B-213 (PQ 4.320)-;la Tossa de Montbui;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1921;1910;1921;2022;382428 4600750;381651 4601390;1920.5748808326373;
11117;172;BV-2212;1;0+000;6+080;Accés a Clariana;C-241c (PQ 4.250);Clariana;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;6079;6080;6079;6079;378371 4603949;374841 4605386;6078.781284107149;
11167;173;BV-2230;1;0+600;0+732;Accés a Vilanova del Camí;Sortida del pont sobre la riera d'Òdena, a Igualada;Vilanova del Camí;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;600;698;132;98;98;386131 4603222;386185 4603153;98.00751609108873;
11115;174;BV-2231;1;0+180;3+440;Accés a Argençola;Accés al Cementiri i al Barri de Cal Tender;N-II (PQ 536.600);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;180;3416;3260;3236;3236;370109 4606233;370656 4608523;3236.262637170135;
11179;175;BV-2233;1;0+000;2+663;Accés al Coll del Guix;C-241c (PQ 1.950);Coll del Guix;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;2664;2663;2664;2664;380334 4604380;380310 4602308;2664.0708033010324;
11081;176;BV-2234;1;0+310;3+284;Accés a Carbasí;B-221 (PQ 452);Carbasí;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;310;3287;2974;2977;3095;366756 4608125;369197 4607657;2976.632003312446;
10883;178;BV-2242;2;12+375;13+800;Carretera de Piera a Sant Sadurní d'Anoia;Límit comarca Anoia-Alt Penedès;BV-2241 (PQ 1.570), a Sant Sadurní d'Anoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;12383.852138;13807;1425;1423;1523;397357 4589121;398592 4588493;1423.2454478753689;
10898;177;BV-2242;1;0+000;12+375;Carretera de Piera a Sant Sadurní d'Anoia;Rotonda amb la B-224 (PQ 9.300), a Piera;Límit comarca Anoia-Alt Penedès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;12383.852138;12375;12383;12403;395671 4597930;397357 4589121;12383.943633052879;
10902;179;BV-2243;1;0+000;1+300;Carretera de Piera als Hostalets de Pierola;B-224 (PQ 9.790), a Piera;Rotonda de la B-231 (PQ 15.045);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1308;1300;1308;1350;395905 4597641;396652 4598645;1308.2652085626949;
11171;180;BV-2243;2;1+377;1+699;Carretera de Piera als Hostalets de Pierola;Rotonda de la B-231 (PQ 15.045);Cruïlla amb la Ronda de Ponent, als Hostalets de Pierola;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;1377;1716;322;339;378;396695 4598661;397000 4598788;339.33082962123893;
10808;181;BV-2247;1;0+000;3+215;Accés a Espiells;Espiells;BV-2241 (PQ 1.980);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;3182;3215;3182;3182;400889 4587976;398689 4588853;3181.6118725946094;
10940;183;BV-2249;2;8+194;9+690;Carretera de Sant Llorenç d'Hortons;Límit comarca Anoia-Alt Penedès;BV-2241 (PQ 6.225), a Masquefa;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;8092.410847;9626;1496;1533;1719;400385 4592119;399076 4592665;1533.8295345365073;
11107;182;BV-2249;1;0+000;8+194;Carretera de Sant Llorenç d'Hortons;C-243b (PQ 8.020), a Gelida;Límit comarca Anoia-Alt Penedès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;8092.410847;8194;8092;8461;405588 4588571;400385 4592119;8092.486032729594;
10989;184;BV-2251;1;0+000;1+370;Accés a Sant Joan Samora;B-224 (21.175);Sant Joan Samora;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;1354;1370;1354;1354;404679 4593021;404668 4591741;1353.5166220201131;
10908;185;BV-2293;1;0+000;1+740;Accés a Sant Esteve Sesrovires;Sant Esteve Sesrovires;B-224 (PQ 22.100);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;1641;1740;1641;1673;405789 4594146;405434 4592764;1640.588425807598;
10941;186;BV-2296;1;0+000;0+490;Accés al Pas de Piles;Rotonda C-243b (PQ 16.900);Just abans del pont de l'Anoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;490;490;490;527;400511 4586938;400989 4586945;489.53620936319976;
10980;188;BV-2304;2;3+416;3+792;Accés a Canaletes;Límit comarca Anoia-Alt Penedès;Plaça de la Llibertat, a Canaletes;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;3380.533938;3748;376;367;367;391333 4592654;391699 4592642;367.4081647811951;
10846;187;BV-2304;1;0+000;3+416;Accés a Canaletes;C-244 (PQ 16.500);Límit comarca Anoia-Alt Penedès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;3380.533938;3416;3380;3380;388187 4593513;391333 4592654;3380.3145868116103;
10904;189;BV-2412;1;0+000;0+850;Accés a les Gunyoles;Carrer del Pedró, a les Gunyoles;BV-2411 (PQ 26.700);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;855;850;855;855;398040 4578674;397821 4579448;854.7274836203584;
10861;190;BV-2415;1;0+000;5+393;Carretera de Sant Pere Molanta a Olivella;Rotonda de la N-340 (PQ 1.215.530);Límit comarca Alt Penedès-Garraf;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;5471.903361;5393;5471;5524;394867 4578940;396468 4574751;5472.323882144154;
10790;191;BV-2415;2;5+393;7+830;Carretera de Sant Pere Molanta a Olivella;Límit comarca Alt Penedès-Garraf;BV-2111 (PQ 12.840), a Olivella;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;5471.903361;7920;2437;2448;2592;396468 4574751;398305 4573638;2447.862180991104;
10845;192;BV-2415z;1;0+123;0+380;Travessera de Ferran;Ferran;Intersecció amb la BV-2415;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;123;378;257;255;255;394620 4578775;394693 4578544;254.56957581413394;
10862;193;BV-2416;1;0+000;0+830;Accés a l'Arboçar de Dalt;BV-2415 (PQ 3.000);Camí de Busquet, a l'Arboçar de Dalt;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;833;830;833;833;395793 4576436;396529 4576323;833.4553236660826;
10905;196;BV-2421;3;7+270;7+600;Carretera de la Palma de Cervelló;Intersecció amb el carrer de Bellavista;Intersecció amb el carrer Salvador Espriu;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+0;Baix Llobregat;7270;7718.323193;330;448;448;409703 4585583;409442 4585258;448.35077843011874;
10827;194;BV-2421;1;5+140;6+757;Carretera de la Palma de Cervelló;Enllaç BV-2422, a Corbera de Baix;Plaça del Rabadà;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;5140;6760.666671;1617;1620;1696;411261 4585658;410129 4585731;1620.5165598174335;
10957;197;BV-2421;4;7+600;10+028;Carretera de la Palma de Cervelló;Intersecció amb el carrer Salvador Espriu;Intersecció amb el carrer dels Vinaters, a l'Amunt;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;7718.323193;10204;2428;2485;2486;409442 4585258;408622 4584994;2486.101748639638;
11089;195;BV-2421;2;6+757;7+014;Carretera de la Palma de Cervelló;Plaça del Rabadà;Davant del núm. 2 del carrer Andreu Cerdà, a Corbera;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+0;Baix Llobregat;6760.666671;7017;257;256;257;410129 4585731;409898 4585681;256.74810119513523;
10830;198;BV-2422;1;0+000;0+634;Accés a Corbera de Baix;BV-2421 (PQ 5.110);Inici de la rotonda del pont de Can Rafel;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;646;634;646;680;411261 4585658;410800 4585363;645.9612018733578;
10796;200;BV-2425;2;5+876;9+075;Carretera de Corbera de Llobregat a Gelida;Límit comarca Alt Penedès-Baix Llobregat;Rotonda amb la C-243b (PQ 7.850), a Gelida;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;5807.617218;9037;3199;3229;3244;407438 4588115;405749 4588641;3229.825167491485;
11010;199;BV-2425;1;0+000;5+876;Carretera de Corbera de Llobregat a Gelida;BV-2421 (PQ 8.575), a Corbera de Llobregat;Límit comarca Alt Penedès-Baix Llobregat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;5807.617218;5876;5807;5808;408558 4585550;407438 4588115;5807.648635959996;
11016;201;BV-2428;1;0+000;4+760;Carretera de Sant Pau d'Ordal;N-340 (PQ 1.222.150);BV-2429 (PQ 21.123), a Lavern;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;4713;4760;4713;4739;400594 4581838;397200 4583302;4713.03032071347;
11150;202;BV-2429;1;24+700;26+180;Carretera de Lavern;Rotonda amb la Carrerada, a Sant Cugat Sesgarrigues;N-340 (PQ 1.216.000);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;24700;26186;1480;1486;1517;395591 4580471;395300 4579088;1485.694681955005;
10872;203;BV-2432;1;0+000;1+300;Accés a Torre-romeu;Cruïlla dels carrers de les Tres Creus i  de Covadonga, a Sabadell;Creuament amb Ronda de l'Ebre;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;1239;1300;1239;1239;426386 4599771;426869 4599907;1239.229164058439;
11050;204;BV-2433;1;0+000;1+450;Carretera del Pou del Merli a Castellví de Rosanes;Bucle de la B-224 (PQ 24.900);Intersecció amb la nova carretera;Troncal;Diputació de Barcelona;Xarxa comarcal;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;1687.797888;1450;1687;2041;408085 4592300;408714 4590915;1687.8978428745106;
10964;205;BV-2433;2;1+450;2+550;Carretera del Pou del Merli a Castellví de Rosanes;Intersecció amb la nova carretera;C-243b (PQ 2.585);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;1687.797888;2562;1100;874;974;408714 4590915;408917 4590077;874.193326059722;
10879;206;BV-2441;1;9+368;13+023;Carretera de Pontons a Santes Creus;Intersecció BV-2122 (PQ 9.328), a Pontons;TV-2441 (PQ 17.943), al límit de la província de Barcelona amb Tarragona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;9368;12999;3655;3631;3631;375897 4585822;373208 4585866;3631.2467599546994;
11047;207;BV-2443;1;0+000;2+114;Accés al Castell d'Olèrdola;C-15z (PQ 10.360);A la rotonda del final de l'aparcament del Castell d'Olèrdola;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;2152;2114;2152;2240;393312 4574670;392016 4573300;2152.1501443035995;
10939;208;BV-3001;1;0+000;7+820;Carretera de Su. Tram est;B-422 (PQ 700), a Cardona;Intersecció accés a Bergús;Troncal;Diputació de Barcelona;Xarxa comarcal;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;7806.572954;7820;7806;7896;390822 4641194;384872 4638334;7806.362274613615;
